Time/Date	degC	psi
38129.225694	6.79	70.2
38129.236111	6.79	70.2
38129.246528	6.98	70.73
38129.256944	6.98	70.2
38129.267361	6.98	70.73
38129.277778	6.98	70.73
38129.288194	6.98	70.73
38129.298611	6.98	70.73
38129.309028	6.98	70.73
38129.319444	6.98	70.73
38129.329861	6.98	70.73
38129.340278	6.98	70.73
38129.350694	6.98	70.73
38129.361111	6.98	71.26
38129.371528	6.98	71.26
38129.381944	6.98	71.26
38129.392361	6.98	71.26
38129.402778	6.98	71.26
38129.413194	6.98	71.26
38129.423611	6.79	71.25
38129.434028	6.79	71.25
38129.444444	6.79	70.73
38129.454861	6.79	70.73
38129.465278	6.79	70.73
38129.475694	6.79	70.73
38129.486111	6.79	70.73
38129.496528	6.79	70.73
38129.506944	6.79	70.73
38129.517361	6.6	70.72
38129.527778	6.6	70.72
38129.538194	6.6	70.72
38129.548611	6.6	70.72
38129.559028	6.6	70.72
38129.569444	6.6	70.72
38129.579861	6.6	70.72
38129.590278	6.6	70.72
38129.600694	6.6	70.72
38129.611111	6.6	70.72
38129.621528	6.6	70.19
38129.631944	6.6	70.19
38129.642361	6.6	70.72
38129.652778	6.6	70.19
38129.663194	6.6	70.19
38129.673611	6.6	70.72
38129.684028	6.6	70.19
38129.694444	6.6	70.72
38129.704861	6.6	70.72
38129.715278	6.6	70.72
38129.725694	6.6	70.72
38129.736111	6.79	70.73
38129.746528	6.79	70.73
38129.756944	6.79	70.73
38129.767361	6.79	71.25
38129.777778	6.79	70.73
38129.788194	6.79	70.73
38129.798611	6.79	70.73
38129.809028	6.79	70.73
38129.819444	6.79	70.73
38129.829861	6.79	63.86
38129.840278	6.79	46.96
38129.850694	6.79	42.73
38129.861111	6.79	45.37
38129.871528	6.79	51.71
38129.881944	6.79	52.24
38129.892361	6.79	54.35
38129.902778	6.79	39.56
38129.913194	6.79	37.45
38129.923611	6.79	39.56
38129.934028	6.79	56.46
38129.944444	6.79	69.14
38129.954861	6.79	69.14
38129.965278	6.79	69.14
38129.975694	6.6	68.61
38129.986111	6.6	68.61
38129.996528	6.6	68.61
38130.006944	6.6	68.61
38130.017361	6.6	68.61
38130.027778	6.6	68.61
38130.038194	6.6	68.61
38130.048611	6.6	68.61
38130.059028	6.6	68.61
38130.069444	6.6	68.61
38130.079861	6.6	68.61
38130.090278	6.6	68.61
38130.100694	6.6	68.08
38130.111111	6.6	68.61
38130.121528	6.6	60.69
38130.131944	6.6	68.61
38130.142361	6.6	53.3
38130.152778	6.6	68.61
38130.163194	6.6	68.61
38130.173611	6.79	68.61
38130.184028	6.79	68.61
38130.194444	6.79	68.61
38130.204861	6.98	68.62
38130.215278	6.98	68.09
38130.225694	7.17	68.62
38130.236111	7.17	68.62
38130.246528	7.17	68.62
38130.256944	7.17	68.62
38130.267361	7.36	68.62
38130.277778	7.36	68.62
38130.288194	7.36	68.62
38130.298611	7.36	69.15
38130.309028	7.36	69.15
38130.319444	7.36	69.15
38130.329861	7.36	68.62
38130.340278	7.36	69.15
38130.350694	7.36	69.68
38130.361111	7.36	69.68
38130.371528	7.36	69.68
38130.381944	7.36	69.68
38130.392361	7.36	69.68
38130.402778	7.36	70.21
38130.413194	7.36	69.68
38130.423611	7.36	70.21
38130.434028	7.36	69.68
38130.444444	7.17	69.68
38130.454861	7.17	69.68
38130.465278	7.17	69.68
38130.475694	7.17	69.68
38130.486111	7.17	69.15
38130.496528	7.17	69.68
38130.506944	6.98	69.14
38130.517361	6.98	69.67
38130.527778	6.98	69.14
38130.538194	6.98	69.14
38130.548611	6.98	68.62
38130.559028	6.98	68.62
38130.569444	6.98	68.62
38130.579861	6.98	68.62
38130.590278	6.98	68.62
38130.600694	6.98	68.62
38130.611111	6.98	69.14
38130.621528	6.98	69.14
38130.631944	6.79	68.61
38130.642361	6.79	68.61
38130.652778	6.98	68.09
38130.663194	6.98	68.62
38130.673611	6.98	68.09
38130.684028	6.98	68.62
38130.694444	6.98	67.56
38130.704861	6.98	68.09
38130.715278	6.98	68.09
38130.725694	6.98	67.56
38130.736111	6.98	68.09
38130.746528	6.98	68.09
38130.756944	6.98	67.56
38130.767361	6.98	67.56
38130.777778	6.98	67.56
38130.788194	6.98	67.03
38130.798611	6.98	67.56
38130.809028	7.17	68.09
38130.819444	7.17	67.56
38130.829861	7.17	67.56
38130.840278	7.17	67.56
38130.850694	7.17	59.63
38130.861111	7.17	51.7
38130.871528	7.17	48.53
38130.881944	7.17	51.7
38130.892361	7.17	41.66
38130.902778	6.98	58.58
38130.913194	7.17	51.17
38130.923611	6.98	61.22
38130.934028	6.98	56.46
38130.944444	6.98	56.46
38130.954861	6.98	64.39
38130.965278	6.98	63.33
38130.975694	6.98	64.92
38130.986111	6.98	64.92
38130.996528	6.98	64.39
38131.006944	6.98	64.92
38131.017361	6.98	64.92
38131.027778	6.98	64.92
38131.038194	6.98	64.92
38131.048611	6.98	64.39
38131.059028	6.79	64.39
38131.069444	6.79	64.39
38131.079861	6.79	63.86
38131.090278	6.79	61.22
38131.100694	6.79	63.86
38131.111111	6.79	55.94
38131.121528	6.79	59.1
38131.131944	6.79	63.33
38131.142361	6.79	55.41
38131.152778	6.79	65.44
38131.163194	6.79	65.97
38131.173611	6.98	65.45
38131.184028	6.98	65.45
38131.194444	6.98	65.45
38131.204861	6.98	65.45
38131.215278	7.17	65.45
38131.225694	7.17	65.45
38131.236111	7.17	65.45
38131.246528	7.36	65.45
38131.256944	7.36	65.45
38131.267361	7.55	65.45
38131.277778	7.55	65.45
38131.288194	7.55	65.45
38131.298611	7.74	65.45
38131.309028	7.74	65.45
38131.319444	7.74	65.98
38131.329861	7.74	65.45
38131.340278	7.74	65.45
38131.350694	7.74	65.98
38131.361111	7.74	65.45
38131.371528	7.74	66.51
38131.381944	7.74	66.51
38131.392361	7.74	65.98
38131.402778	7.74	67.04
38131.413194	7.74	67.04
38131.423611	7.74	67.04
38131.434028	7.74	67.04
38131.444444	7.74	67.04
38131.454861	7.74	67.57
38131.465278	7.55	67.04
38131.475694	7.55	67.04
38131.486111	7.55	67.04
38131.496528	7.55	67.04
38131.506944	7.55	67.04
38131.517361	7.36	67.03
38131.527778	7.36	67.03
38131.538194	7.36	67.03
38131.548611	7.36	67.03
38131.559028	7.17	67.03
38131.569444	7.17	67.03
38131.579861	7.17	67.03
38131.590278	7.17	67.03
38131.600694	7.17	67.03
38131.611111	7.17	67.03
38131.621528	7.17	67.03
38131.631944	7.17	66.5
38131.642361	7.17	66.5
38131.652778	7.17	66.5
38131.663194	7.17	67.03
38131.673611	7.17	66.5
38131.684028	7.17	66.5
38131.694444	7.17	66.5
38131.704861	7.17	67.03
38131.715278	7.17	65.98
38131.725694	7.17	66.5
38131.736111	7.17	66.5
38131.746528	7.17	44.83
38131.756944	7.17	67.03
38131.767361	7.17	67.03
38131.777778	7.17	67.03
38131.788194	7.17	67.03
38131.798611	7.17	67.03
38131.809028	7.17	67.03
38131.819444	7.17	66.5
38131.829861	7.17	66.5
38131.840278	7.17	67.03
38131.850694	7.36	50.11
38131.861111	7.36	50.64
38131.871528	7.36	51.17
38131.881944	7.36	51.7
38131.892361	7.55	50.11
38131.902778	7.36	54.87
38131.913194	7.36	50.11
38131.923611	7.36	51.7
38131.934028	7.36	63.86
38131.944444	7.36	51.17
38131.954861	7.55	41.64
38131.965278	7.55	41.64
38131.975694	7.36	62.28
38131.986111	7.36	61.75
38131.996528	7.36	61.75
38132.006944	7.36	61.75
38132.017361	7.36	61.75
38132.027778	7.17	61.75
38132.038194	7.17	61.75
38132.048611	7.17	61.75
38132.059028	7.17	61.75
38132.069444	7.17	61.75
38132.079861	7.17	61.75
38132.090278	7.17	61.75
38132.100694	7.17	61.75
38132.111111	7.17	61.75
38132.121528	7.17	61.75
38132.131944	7.17	61.75
38132.142361	7.17	61.75
38132.152778	7.17	61.75
38132.163194	7.17	61.75
38132.173611	7.36	61.22
38132.184028	7.36	61.22
38132.194444	7.36	61.22
38132.204861	7.36	61.22
38132.215278	7.55	61.22
38132.225694	7.55	61.22
38132.236111	7.55	61.22
38132.246528	7.74	61.22
38132.256944	7.74	61.22
38132.267361	7.74	61.22
38132.277778	7.92	61.22
38132.288194	7.92	61.22
38132.298611	8.11	61.22
38132.309028	8.11	61.22
38132.319444	8.11	61.22
38132.329861	8.11	61.22
38132.340278	8.11	61.75
38132.350694	8.3	61.75
38132.361111	8.3	61.75
38132.371528	8.3	61.75
38132.381944	8.11	61.75
38132.392361	8.11	61.75
38132.402778	8.11	61.75
38132.413194	8.11	61.75
38132.423611	7.92	61.75
38132.434028	7.92	61.75
38132.444444	7.92	61.75
38132.454861	7.92	61.75
38132.465278	7.92	61.75
38132.475694	7.74	61.75
38132.486111	7.92	61.75
38132.496528	7.92	61.75
38132.506944	7.92	61.75
38132.517361	7.92	61.75
38132.527778	7.92	61.75
38132.538194	7.92	61.75
38132.548611	7.92	61.75
38132.559028	7.74	61.75
38132.569444	7.74	61.75
38132.579861	7.74	61.75
38132.590278	7.74	61.75
38132.600694	7.74	61.75
38132.611111	7.74	61.75
38132.621528	7.74	61.75
38132.631944	7.74	61.75
38132.642361	7.55	61.75
38132.652778	7.55	61.75
38132.663194	7.55	61.75
38132.673611	7.55	61.75
38132.684028	7.55	61.75
38132.694444	7.55	61.75
38132.704861	7.55	61.75
38132.715278	7.55	61.75
38132.725694	7.55	61.22
38132.736111	7.55	61.75
38132.746528	7.74	61.22
38132.756944	7.74	61.75
38132.767361	7.74	61.75
38132.777778	7.74	61.75
38132.788194	7.74	61.75
38132.798611	7.74	61.75
38132.809028	7.74	61.75
38132.819444	7.74	61.75
38132.829861	7.74	61.75
38132.840278	7.74	60.16
38132.850694	7.92	42.16
38132.861111	7.92	43.22
38132.871528	7.92	42.69
38132.881944	7.74	43.22
38132.892361	7.74	46.93
38132.902778	7.55	66.51
38132.913194	7.74	50.63
38132.923611	7.74	50.63
38132.934028	7.74	51.16
38132.944444	7.55	66.51
38132.954861	7.55	66.51
38132.965278	7.55	66.51
38132.975694	7.55	66.51
38132.986111	7.55	66.51
38132.996528	7.55	66.51
38133.006944	7.55	66.51
38133.017361	7.55	66.51
38133.027778	7.55	66.51
38133.038194	7.55	67.04
38133.048611	7.55	67.04
38133.059028	7.55	67.04
38133.069444	7.55	67.04
38133.079861	7.55	66.51
38133.090278	7.55	66.51
38133.100694	7.55	66.51
38133.111111	7.55	66.51
38133.121528	7.55	65.45
38133.131944	7.55	66.51
38133.142361	7.55	66.51
38133.152778	7.55	65.98
38133.163194	7.55	65.98
38133.173611	7.55	65.98
38133.184028	7.55	65.98
38133.194444	7.55	66.51
38133.204861	7.55	65.98
38133.215278	7.55	65.98
38133.225694	7.55	65.98
38133.236111	7.74	65.98
38133.246528	7.74	65.45
38133.256944	7.74	65.98
38133.267361	7.74	65.45
38133.277778	7.92	65.98
38133.288194	7.92	65.98
38133.298611	7.92	65.98
38133.309028	7.92	65.98
38133.319444	7.92	65.98
38133.329861	7.92	65.45
38133.340278	7.92	65.45
38133.350694	8.11	65.98
38133.361111	8.11	65.98
38133.371528	7.92	65.98
38133.381944	7.92	65.98
38133.392361	7.92	65.98
38133.402778	7.92	65.98
38133.413194	7.92	65.98
38133.423611	7.92	65.98
38133.434028	7.74	65.98
38133.444444	7.74	65.98
38133.454861	7.74	65.98
38133.465278	7.74	65.98
38133.475694	7.74	65.98
38133.486111	7.74	65.98
38133.496528	7.74	65.98
38133.506944	7.55	66.51
38133.517361	7.55	65.98
38133.527778	7.55	65.98
38133.538194	7.55	66.51
38133.548611	7.55	66.51
38133.559028	7.55	66.51
38133.569444	7.74	66.51
38133.579861	7.74	65.98
38133.590278	7.74	66.51
38133.600694	7.74	65.98
38133.611111	7.74	65.98
38133.621528	7.74	65.98
38133.631944	7.55	65.98
38133.642361	7.55	65.98
38133.652778	7.55	65.98
38133.663194	7.55	65.98
38133.673611	7.55	66.51
38133.684028	7.55	65.98
38133.694444	7.55	66.51
38133.704861	7.55	66.51
38133.715278	7.55	66.51
38133.725694	7.55	67.04
38133.736111	7.55	66.51
38133.746528	7.55	66.51
38133.756944	7.55	67.04
38133.767361	7.55	66.51
38133.777778	7.55	67.04
38133.788194	7.55	66.51
38133.798611	7.55	66.51
38133.809028	7.55	66.51
38133.819444	7.55	66.51
38133.829861	7.55	66.51
38133.840278	7.55	66.51
38133.850694	7.74	47.46
38133.861111	7.74	50.1
38133.871528	7.74	52.75
38133.881944	7.74	47.46
38133.892361	7.74	50.1
38133.902778	7.74	52.75
38133.913194	7.74	50.63
38133.923611	7.74	52.22
38133.934028	7.74	60.16
38133.944444	7.74	51.16
38133.954861	7.74	51.69
38133.965278	7.74	52.75
38133.975694	7.74	54.87
38133.986111	7.74	50.63
38133.996528	7.74	60.69
38134.006944	7.74	65.45
38134.017361	7.74	65.45
38134.027778	7.55	65.45
38134.038194	7.55	65.45
38134.048611	7.55	65.45
38134.059028	7.55	65.45
38134.069444	7.55	65.45
38134.079861	7.55	65.45
38134.090278	7.55	65.45
38134.100694	7.55	65.45
38134.111111	7.55	65.45
38134.121528	7.55	65.45
38134.131944	7.55	65.45
38134.142361	7.55	65.45
38134.152778	7.55	65.45
38134.163194	7.55	65.45
38134.173611	7.55	65.45
38134.184028	7.55	65.45
38134.194444	7.55	64.92
38134.204861	7.55	64.92
38134.215278	7.55	65.45
38134.225694	7.55	65.45
38134.236111	7.55	65.45
38134.246528	7.55	65.45
38134.256944	7.55	65.45
38134.267361	7.55	65.45
38134.277778	7.55	65.45
38134.288194	7.74	65.45
38134.298611	7.74	65.45
38134.309028	7.74	64.92
38134.319444	7.74	64.92
38134.329861	7.74	64.92
38134.340278	7.74	64.92
38134.350694	7.74	64.92
38134.361111	7.74	64.92
38134.371528	7.74	64.92
38134.381944	7.92	64.92
38134.392361	7.92	64.92
38134.402778	7.92	64.92
38134.413194	7.92	64.39
38134.423611	7.92	64.39
38134.434028	7.92	64.39
38134.444444	7.92	64.39
38134.454861	7.92	64.39
38134.465278	7.92	64.39
38134.475694	7.92	64.39
38134.486111	7.92	63.86
38134.496528	7.92	63.86
38134.506944	7.92	63.33
38134.517361	7.92	63.33
38134.527778	7.92	62.81
38134.538194	7.92	62.81
38134.548611	7.92	62.28
38134.559028	7.92	62.28
38134.569444	7.92	61.75
38134.579861	7.92	61.22
38134.590278	7.92	61.22
38134.600694	7.92	61.22
38134.611111	7.74	60.69
38134.621528	7.74	60.69
38134.631944	7.74	60.69
38134.642361	7.74	60.69
38134.652778	7.74	60.69
38134.663194	7.74	60.16
38134.673611	7.74	60.16
38134.684028	7.74	60.16
38134.694444	7.74	60.16
38134.704861	7.74	60.16
38134.715278	7.74	59.63
38134.725694	7.74	59.63
38134.736111	7.74	59.63
38134.746528	7.74	59.63
38134.756944	7.74	59.63
38134.767361	7.74	59.63
38134.777778	7.74	59.63
38134.788194	7.74	59.63
38134.798611	7.92	59.63
38134.809028	7.92	59.63
38134.819444	7.92	59.63
38134.829861	7.92	59.63
38134.840278	7.92	59.63
38134.850694	7.92	59.63
38134.861111	7.92	59.63
38134.871528	7.92	60.16
38134.881944	8.11	59.63
38134.892361	8.11	59.63
38134.902778	8.11	59.1
38134.913194	8.11	59.63
38134.923611	7.92	60.16
38134.934028	7.92	60.16
38134.944444	7.92	59.63
38134.954861	7.92	60.16
38134.965278	7.92	60.16
38134.975694	7.92	60.16
38134.986111	7.92	60.16
38134.996528	7.92	60.16
38135.006944	7.92	60.16
38135.017361	7.92	60.16
38135.027778	7.92	60.16
38135.038194	7.92	60.16
38135.048611	7.92	60.16
38135.059028	7.92	60.16
38135.069444	7.92	60.16
38135.079861	7.92	60.16
38135.090278	7.74	60.16
38135.100694	7.74	60.16
38135.111111	7.74	60.16
38135.121528	7.74	60.16
38135.131944	7.74	60.16
38135.142361	7.74	60.69
38135.152778	7.74	60.16
38135.163194	7.74	60.16
38135.173611	7.74	60.16
38135.184028	7.74	60.16
38135.194444	7.74	59.63
38135.204861	7.74	60.16
38135.215278	7.74	60.16
38135.225694	7.74	59.63
38135.236111	7.74	59.63
38135.246528	7.74	59.63
38135.256944	7.74	60.16
38135.267361	7.74	59.63
38135.277778	7.92	59.63
38135.288194	7.92	59.63
38135.298611	7.92	59.63
38135.309028	7.92	59.1
38135.319444	7.92	59.1
38135.329861	7.92	59.1
38135.340278	7.92	59.1
38135.350694	7.92	59.1
38135.361111	7.92	58.04
38135.371528	7.92	57.51
38135.381944	7.92	56.45
38135.392361	8.11	55.39
38135.402778	8.11	53.8
38135.413194	8.11	52.74
38135.423611	8.11	52.21
38135.434028	8.11	51.15
38135.444444	8.11	51.68
38135.454861	8.11	50.09
38135.465278	8.11	50.09
38135.475694	8.11	49.57
38135.486111	8.11	49.57
38135.496528	8.11	49.57
38135.506944	8.11	49.57
38135.517361	7.92	49.57
38135.527778	7.92	49.57
38135.538194	7.92	49.57
38135.548611	7.92	49.57
38135.559028	7.92	49.57
38135.569444	7.92	49.57
38135.579861	7.92	49.57
38135.590278	7.92	50.1
38135.600694	7.92	50.1
38135.611111	7.92	49.57
38135.621528	7.92	50.1
38135.631944	7.74	49.57
38135.642361	7.74	49.57
38135.652778	7.74	49.57
38135.663194	7.74	49.57
38135.673611	7.74	49.57
38135.684028	7.74	49.57
38135.694444	7.74	49.04
38135.704861	7.74	49.57
38135.715278	7.74	49.57
38135.725694	7.74	49.57
38135.736111	7.74	49.57
38135.746528	7.74	49.57
38135.756944	7.74	49.57
38135.767361	7.74	49.04
38135.777778	7.74	49.04
38135.788194	7.74	49.04
38135.798611	7.74	49.04
38135.809028	7.74	49.04
38135.819444	7.74	49.04
38135.829861	7.74	49.04
38135.840278	7.74	49.04
38135.850694	7.92	48.51
38135.861111	7.92	49.04
38135.871528	7.92	49.04
38135.881944	7.92	48.51
38135.892361	7.92	49.04
38135.902778	7.92	49.04
38135.913194	7.92	49.04
38135.923611	7.92	49.04
38135.934028	7.92	49.04
38135.944444	7.92	49.04
38135.954861	7.92	49.04
38135.965278	7.92	49.04
38135.975694	7.92	49.04
38135.986111	7.92	49.04
38135.996528	7.92	49.04
38136.006944	7.92	49.57
38136.017361	7.92	49.57
38136.027778	7.92	49.57
38136.038194	7.92	49.57
38136.048611	7.92	49.57
38136.059028	7.92	49.57
38136.069444	7.92	49.57
38136.079861	7.92	49.57
38136.090278	7.92	49.57
38136.100694	7.92	49.57
38136.111111	7.92	49.57
38136.121528	7.92	49.57
38136.131944	7.74	49.57
38136.142361	7.74	49.57
38136.152778	7.74	49.57
38136.163194	7.74	49.57
38136.173611	7.74	49.57
38136.184028	7.74	49.57
38136.194444	7.74	49.57
38136.204861	7.74	49.04
38136.215278	7.74	49.57
38136.225694	7.74	49.04
38136.236111	7.74	48.52
38136.246528	7.74	48.52
38136.256944	7.74	48.52
38136.267361	7.74	48.52
38136.277778	7.74	48.52
38136.288194	7.74	47.99
38136.298611	7.74	47.99
38136.309028	7.74	47.99
38136.319444	7.74	47.99
38136.329861	7.92	47.45
38136.340278	7.92	47.45
38136.350694	7.92	47.45
38136.361111	7.92	47.45
38136.371528	7.92	47.45
38136.381944	7.92	47.45
38136.392361	7.92	47.45
38136.402778	7.92	47.98
38136.413194	7.92	47.45
38136.423611	8.11	47.45
38136.434028	8.11	47.45
38136.444444	8.11	47.45
38136.454861	7.92	47.45
38136.465278	7.92	47.98
38136.475694	7.92	47.98
38136.486111	8.11	47.98
38136.496528	7.92	47.98
38136.506944	8.11	47.98
38136.517361	7.92	48.51
38136.527778	7.92	47.98
38136.538194	7.92	48.51
38136.548611	7.92	48.51
38136.559028	7.92	48.51
38136.569444	7.92	48.51
38136.579861	7.92	48.51
38136.590278	7.92	48.51
38136.600694	7.92	48.51
38136.611111	7.92	48.51
38136.621528	7.92	48.51
38136.631944	7.74	48.52
38136.642361	7.74	48.52
38136.652778	7.74	48.52
38136.663194	7.74	48.52
38136.673611	7.74	48.52
38136.684028	7.74	48.52
38136.694444	7.74	48.52
38136.704861	7.55	48.52
38136.715278	7.55	48.52
38136.725694	7.55	48.52
38136.736111	7.55	48.52
38136.746528	7.55	48.52
38136.756944	7.55	48.52
38136.767361	7.74	48.52
38136.777778	7.74	48.52
38136.788194	7.74	47.99
38136.798611	7.74	47.99
38136.809028	7.74	47.99
38136.819444	7.74	47.99
38136.829861	7.74	47.99
38136.840278	7.74	47.99
38136.850694	7.74	47.99
38136.861111	7.74	47.99
38136.871528	7.74	47.99
38136.881944	7.74	47.46
38136.892361	7.74	47.99
38136.902778	7.92	47.98
38136.913194	7.92	47.45
38136.923611	7.92	47.98
38136.934028	7.92	47.45
38136.944444	7.92	47.98
38136.954861	7.92	47.98
38136.965278	7.92	47.98
38136.975694	7.92	47.98
38136.986111	7.92	47.98
38136.996528	7.92	47.98
38137.006944	7.92	47.98
38137.017361	7.92	47.98
38137.027778	7.92	47.98
38137.038194	7.92	47.98
38137.048611	7.92	48.51
38137.059028	7.92	47.98
38137.069444	7.92	48.51
38137.079861	7.74	48.52
38137.090278	7.74	48.52
38137.100694	7.74	48.52
38137.111111	7.74	48.52
38137.121528	7.74	48.52
38137.131944	7.74	48.52
38137.142361	7.74	48.52
38137.152778	7.74	48.52
38137.163194	7.74	48.52
38137.173611	7.74	48.52
38137.184028	7.74	48.52
38137.194444	7.74	48.52
38137.204861	7.74	48.52
38137.215278	7.74	48.52
38137.225694	7.74	48.52
38137.236111	7.74	48.52
38137.246528	7.74	48.52
38137.256944	7.74	48.52
38137.267361	7.74	47.99
38137.277778	7.74	47.99
38137.288194	7.74	47.99
38137.298611	7.74	48.52
38137.309028	7.74	47.99
38137.319444	7.74	48.52
38137.329861	7.74	49.04
38137.340278	7.74	49.57
38137.350694	7.74	49.04
38137.361111	7.92	49.04
38137.371528	7.92	49.04
38137.381944	7.92	49.04
38137.392361	7.92	49.57
38137.402778	7.92	49.57
38137.413194	7.92	49.57
38137.423611	7.92	49.57
38137.434028	7.92	49.57
38137.444444	7.92	49.57
38137.454861	7.92	49.57
38137.465278	8.11	49.57
38137.475694	8.11	49.57
38137.486111	7.92	49.57
38137.496528	7.92	49.57
38137.506944	7.92	49.57
38137.517361	7.92	50.1
38137.527778	7.92	50.1
38137.538194	7.74	50.1
38137.548611	7.74	50.1
38137.559028	7.74	50.1
38137.569444	7.74	50.1
38137.579861	7.74	50.1
38137.590278	7.74	50.1
38137.600694	7.74	50.1
38137.611111	7.74	50.63
38137.621528	7.74	50.1
38137.631944	7.74	50.63
38137.642361	7.74	50.1
38137.652778	7.55	50.64
38137.663194	7.55	50.64
38137.673611	7.55	50.64
